Date,hr,COAST,EAST,FWEST,NCENT,NORTH,SCENT,SOUTH,WEST
08/12/17,13,2986.843,2832.236,2629.232,3054.572,2782.356,2920.573,2754.224,2719.419
08/12/17,14,2969.244,2818.59,2619.771,3041.524,2763.541,2911.087,2744.461,2709.82
08/12/17,15,2956.134,2803.141,2615.51,3017.578,2742.233,2903.024,2732.963,2697.923
08/12/17,16,2946.369,2801.348,2613.317,3000.364,2737.649,2897.022,2727.042,2692.041
08/12/17,17,2923.086,2785.827,2598.251,2965.947,2712.829,2884.169,2706.657,2669.315
08/12/17,18,2896.43,2773.122,2583.4,2917.692,2686.125,2871.903,2689.439,2652.341
08/12/17,19,2879.802,2755.141,2579.628,2894.623,2668.223,2862.959,2676.109,2640.467
08/12/17,20,2894.631,2744.122,2578.846,2906.662,2681.02,2878.816,2680.761,2634.796
08/12/17,21,2855.08,2707.038,2553.814,2876.679,2658.918,2848.77,2650.788,2611.182
08/12/17,22,2793.849,2655.433,2511.894,2819.015,2617.097,2789.182,2607.504,2566.072
08/12/17,23,2728.402,2599.985,2468.833,2756.644,2571.023,2719.834,2559.477,2522.611
08/13/17,0,2681.362,2553.619,2441.754,2735.855,2547.963,2665.586,2519.222,2497.185
08/13/17,1,2644.446,2520.173,2415.384,2702.141,2521.873,2627.96,2489.248,2470.871
08/13/17,2,2619.273,2497.189,2398.687,2682.001,2497.819,2601.091,2466.343,2451.338
08/13/17,3,2606.95,2490.725,2398.741,2677.157,2489.005,2593.665,2459.459,2445.706
08/13/17,4,2601.22,2494.371,2392.683,2670.393,2480.255,2582.468,2447.176,2435.376
08/13/17,5,2616.202,2510.385,2394.934,2675.932,2490.734,2591.142,2452.385,2437.103
08/13/17,6,2641.33,2526.247,2401.544,2707.521,2509.638,2612.843,2463.746,2451.034
08/13/17,7,2628.005,2518.436,2393.128,2703.836,2494.586,2616.832,2453.392,2437.795
08/13/17,8,2668.93,2548.911,2410.833,2719.635,2518.851,2638.249,2483.573,2456.721
08/13/17,9,2722.391,2587.968,2446.794,2752.483,2549.503,2680.584,2533.599,2488.672
08/13/17,10,2771.253,2624.148,2476.851,2780.875,2576.094,2719.855,2573.421,2517.801
